,team,name,position,price_trend,count,mean,std,min,25%,50%,75%,max,relative_deviation,mode
182,Mallorca,Abdon Prats,DEL,upward,20.0,2.3,2.4083189157584592,-1.0,1.0,2.0,2.25,9.0,104.70951807645477,2.0
183,Mallorca,Valery Fernández,DEF,upward,15.0,2.7333333333333334,3.2396354880199243,0.0,1.5,2.0,2.0,11.0,118.52324956170455,2.0
184,Mallorca,Chiquinho,MED,downward,8.0,1.25,0.4629100498862757,1.0,1.0,1.0,1.25,2.0,37.03280399090206,1.0
185,Mallorca,Antonio Raíllo,DEF,upward,28.0,6.0,4.198765250598041,-3.0,3.75,5.5,9.0,13.0,69.97942084330067,5.0
186,Mallorca,Dani Rodríguez,MED,upward,29.0,5.482758620689655,4.188595823825624,-2.0,3.0,4.0,8.0,14.0,76.3957728873856,4.0
187,Mallorca,Takuma Asano,DEL,upward,18.0,3.5555555555555554,2.454820521107332,1.0,2.0,3.0,4.0,10.0,69.04182715614373,2.0
188,Mallorca,Leo Román,POR,upward,5.0,6.6,6.308724118235001,0.0,1.0,6.0,12.0,14.0,95.58672906416669,0.0
189,Las Palmas,Viti Rozada,DEF,upward,21.0,3.142857142857143,2.372461048905003,0.0,2.0,3.0,4.0,10.0,75.48739701061373,3.0
190,Las Palmas,Adnan Januzaj,MED,upward,11.0,3.909090909090909,3.207944683268259,0.0,2.0,2.0,7.0,9.0,82.0637011998857,2.0
191,Las Palmas,Andy Pelmard,DEF,downward,4.0,2.0,2.309401076758503,0.0,0.0,2.0,4.0,4.0,115.47005383792515,0.0
192,Las Palmas,Marvin Park,MED,upward,14.0,2.0,1.6172150801252798,0.0,1.0,2.0,2.75,6.0,80.86075400626399,1.0
193,Las Palmas,Fábio Silva,DEL,upward,21.0,4.904761904761905,3.8974961437410287,0.0,1.0,4.0,8.0,13.0,79.46351361025398,1.0
194,Las Palmas,Alex Suárez,DEF,upward,24.0,2.25,2.9377601642422575,-2.0,0.0,2.0,4.0,9.0,130.567118410767,-1.0
195,Las Palmas,Jaime Mata,DEL,upward,23.0,1.173913043478261,0.8868828923945564,-1.0,1.0,1.0,2.0,3.0,75.54928342620295,1.0
196,Las Palmas,Marc Cardona,DEL,downward,8.0,1.5,0.7559289460184544,0.0,1.0,2.0,2.0,2.0,50.395263067896956,2.0
197,Las Palmas,Scott McKenna,DEF,upward,23.0,2.8260869565217392,3.1716381473222017,-2.0,1.0,2.0,4.0,10.0,112.22719598217022,2.0
198,Las Palmas,Javi Muñoz,MED,upward,29.0,3.310344827586207,2.5509584791920035,0.0,2.0,3.0,4.0,10.0,77.06020405892511,2.0
199,Las Palmas,Enzo Loiodice,MED,upward,15.0,1.5333333333333334,1.1872336794093274,0.0,1.0,1.0,2.0,4.0,77.42828343973875,1.0
200,Las Palmas,Benito Ramírez,MED,upward,17.0,1.8823529411764706,1.3639259941972872,-2.0,2.0,2.0,3.0,4.0,72.45856844173089,2.0
201,Las Palmas,Jasper Cillessen,POR,upward,27.0,5.481481481481482,3.609499969315699,1.0,2.5,4.0,8.5,12.0,65.84898592670531,2.0
202,Las Palmas,José Campaña,MED,upward,19.0,4.105263157894737,2.5142866636285897,1.0,2.0,4.0,6.0,10.0,61.24544437044,2.0
203,Las Palmas,Dário Essugo,MED,upward,18.0,3.888888888888889,2.494438257849294,0.0,2.25,3.0,4.75,9.0,64.14269805898185,3.0
204,Las Palmas,Oliver McBurnie,DEL,upward,25.0,3.56,2.7092434368288134,1.0,2.0,2.0,4.0,10.0,76.10234373114643,2.0
205,Las Palmas,Alberto Moleiro,MED,upward,27.0,5.111111111111111,3.630356343320471,-1.0,2.5,4.0,7.5,14.0,71.02871106496575,4.0
206,Las Palmas,Dinko Horkas,POR,downward,4.0,4.5,2.6457513110645907,1.0,3.25,5.0,6.25,7.0,58.794473579213125,1.0
207,Las Palmas,Álex Muñoz,DEF,upward,18.0,3.1666666666666665,4.488547518243448,-3.0,1.0,2.0,4.0,15.0,141.74360583926676,2.0
208,Las Palmas,Kirian Rodríguez,MED,upward,21.0,4.761904761904762,3.2696293659184357,0.0,2.0,4.0,7.0,13.0,68.66221668428715,2.0
209,Las Palmas,Stefan Bajcetic,MED,upward,8.0,3.5,2.878491668515698,0.0,2.75,3.0,3.25,10.0,82.24261910044851,3.0
210,Las Palmas,Mika Mármol,DEF,upward,22.0,2.727272727272727,2.9949452365105063,-2.0,1.25,2.0,4.0,9.0,109.8146586720519,2.0
211,Las Palmas,Sandro Ramírez,DEL,upward,24.0,5.5,3.799313439122344,0.0,2.0,5.0,8.0,14.0,69.07842616586079,2.0
212,Las Palmas,Juanma Herzog,DEF,upward,14.0,3.2857142857142856,2.4314785444432596,-1.0,2.0,2.5,5.0,9.0,74.00152091783833,2.0
213,Las Palmas,Manuel Fuster,MED,upward,20.0,2.75,2.863104682168054,-1.0,1.0,2.0,3.0,11.0,104.11289753338377,2.0
214,Barcelona,Íñigo Martínez,DEF,upward,23.0,6.043478260869565,3.470371487444761,1.0,3.0,6.0,8.0,14.0,57.42341310160396,3.0
215,Barcelona,Dani Olmo,DEL,upward,18.0,7.333333333333333,5.790458683446924,2.0,2.25,4.5,11.75,19.0,78.9608002288217,2.0
216,Barcelona,Héctor Fort,DEF,upward,12.0,2.75,2.261335084333227,0.0,1.75,2.0,3.0,7.0,82.23036670302643,2.0
217,Barcelona,Pau Víctor,DEL,upward,16.0,2.5,2.756809750418044,0.0,1.0,2.0,2.25,10.0,110.27239001672177,1.0
218,Barcelona,Wojciech Szczesny,POR,upward,9.0,7.555555555555555,3.5039660069381067,2.0,6.0,7.0,10.0,13.0,46.37602068006318,6.0
219,Barcelona,Lamine Yamal,DEL,upward,26.0,10.153846153846153,3.233478717323591,3.0,7.25,10.5,12.75,15.0,31.844866155459613,7.0
220,Barcelona,Pablo Gavi,MED,upward,17.0,2.7058823529411766,2.3654995741479468,0.0,1.0,2.0,3.0,8.0,87.42063643590238,2.0
221,Barcelona,Marc-André ter Stegen,POR,upward,6.0,6.166666666666667,2.316606713852541,3.0,4.5,6.5,7.75,9.0,37.56659535977093,3.0
222,Barcelona,Pedri González,MED,upward,28.0,7.571428571428571,3.625307868699863,2.0,5.75,7.0,9.0,16.0,47.881424680941585,7.0
223,Barcelona,Iñaki Peña,POR,upward,15.0,6.466666666666667,3.5830287799702694,-1.0,4.0,6.0,9.5,12.0,55.407661545931994,4.0
224,Barcelona,Pablo Torre,MED,upward,10.0,4.9,5.300943312279429,0.0,2.0,2.0,5.5,15.0,108.18251657713121,2.0
225,Barcelona,Ferrán Torres,DEL,upward,22.0,5.181818181818182,4.36038840162055,-2.0,2.0,3.5,7.75,14.0,84.14784634706324,2.0
226,Barcelona,Raphinha,DEL,upward,27.0,9.555555555555555,5.918246448538707,0.0,6.0,9.0,12.5,26.0,61.93513725214926,6.0
227,Barcelona,Alejandro Balde,DEF,upward,26.0,5.269230769230769,4.015546710550804,-1.0,2.0,4.5,7.75,14.0,76.20745582067218,2.0
228,Barcelona,Gerard Martín,DEF,upward,19.0,2.6842105263157894,4.028407895861416,-1.0,0.0,2.0,3.0,17.0,150.07794121836648,2.0
229,Barcelona,Ronald Araújo,DEF,downward,6.0,5.0,6.957010852370434,1.0,1.25,2.5,3.75,19.0,139.1402170474087,1.0
230,Barcelona,Frenkie de Jong,MED,upward,17.0,3.764705882352941,4.294319092776902,-3.0,2.0,2.0,4.0,14.0,114.06785090188647,2.0
231,Barcelona,Andreas Christensen,DEF,downward,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
232,Barcelona,Jules Koundé,DEF,upward,29.0,5.103448275862069,3.78290164127832,-1.0,2.0,5.0,7.0,14.0,74.12442405207518,2.0
233,Barcelona,Fermín López,MED,upward,19.0,4.578947368421052,6.265565412755698,-1.0,2.0,2.0,4.0,27.0,136.83418717512444,2.0
234,Barcelona,Marc Bernal,MED,downward,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
235,Barcelona,Marc Casadó,MED,upward,23.0,4.869565217391305,3.320793276340719,1.0,2.5,4.0,6.5,13.0,68.19486192485404,2.0
236,Barcelona,Ansu Fati,DEL,downward,4.0,2.5,0.5773502691896257,2.0,2.0,2.5,3.0,3.0,23.09401076758503,2.0
237,Barcelona,Pau Cubarsí,DEF,upward,28.0,5.142857142857143,3.9880774697543058,-2.0,2.0,4.5,7.5,13.0,77.54595080077816,2.0
238,Barcelona,Eric García,DEF,upward,20.0,3.9,3.2101811721295017,-1.0,2.0,3.0,4.5,12.0,82.3123377469103,2.0
239,Barcelona,Robert Lewandowski,DEL,upward,28.0,9.0,5.450110430413654,2.0,4.0,8.5,13.5,20.0,60.55678256015171,2.0
240,Valencia,José Gayà,DEF,upward,16.0,4.875,3.774917217635375,-2.0,2.0,5.0,8.25,10.0,77.43419933611025,2.0
241,Valencia,Iván Jaime,MED,downward,5.0,2.2,0.8366600265340756,1.0,2.0,2.0,3.0,3.0,38.03000120609434,2.0
242,Valencia,Mouctar Diakhaby,DEF,upward,6.0,4.0,3.03315017762062,2.0,2.25,3.0,3.75,10.0,75.8287544405155,2.0
243,Valencia,Umar Sadiq,DEL,upward,16.0,3.5625,3.0543684562715527,0.0,2.0,3.0,4.0,12.0,85.73665842165762,2.0
244,Valencia,André Almeida,MED,upward,26.0,4.0,3.059411708155671,-1.0,2.0,3.0,5.75,13.0,76.48529270389177,2.0
245,Valencia,Dimitri Foulquier,DEF,upward,27.0,2.2222222222222223,3.2855550208255218,-3.0,0.5,2.0,3.0,12.0,147.84997593714849,1.0
246,Valencia,Max Aarons,DEF,downward,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0
247,Valencia,César Tárrega,DEF,upward,26.0,4.846153846153846,4.105530978495305,-4.0,2.0,5.0,7.0,12.0,84.71730590545869,5.0
248,Valencia,Yarek Gasiorowski,DEF,upward,14.0,3.0714285714285716,2.1290765681316004,-1.0,2.0,3.0,3.75,8.0,69.31877198568,3.0
249,Valencia,Diego López,DEL,upward,29.0,5.206896551724138,3.4987682561645643,1.0,2.0,5.0,8.0,12.0,67.1948870389221,2.0
250,Valencia,Giorgi Mamardashvili,POR,upward,25.0,5.0,3.696845502136472,-3.0,2.0,5.0,8.0,10.0,73.93691004272944,10.0
251,Valencia,Enzo Barrenechea,MED,upward,22.0,4.5,2.874352929252906,0.0,2.25,4.5,6.5,11.0,63.874509538953475,5.0
252,Valencia,Stole Dimitrievski,POR,downward,4.0,3.0,2.160246899469287,0.0,2.25,3.5,4.25,5.0,72.00822998230957,0.0
253,Valencia,Luis Rioja,MED,upward,29.0,4.793103448275862,4.07412839359386,-1.0,2.0,4.0,7.0,16.0,84.99980101742585,2.0
254,Valencia,Thierry Correia,DEF,upward,11.0,2.6363636363636362,2.3779288161224366,0.0,1.0,2.0,5.0,6.0,90.19729992188553,1.0
255,Valencia,Pepelu,MED,upward,26.0,3.769230769230769,2.9706254197753346,-1.0,2.0,3.0,5.0,14.0,78.81251113689663,3.0
256,Valencia,Hugo Duro,DEL,upward,22.0,4.2272727272727275,4.21936373201343,0.0,1.25,2.0,7.0,16.0,99.81290548848973,2.0
257,Valencia,Fran Pérez,MED,upward,17.0,2.0588235294117645,0.747545001596402,1.0,2.0,2.0,2.0,4.0,36.309328648968105,2.0
258,Valencia,Jaume Doménech,POR,downward,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Valencia,Jesús Vázquez,DEF,upward,14.0,2.2142857142857144,2.991746889452624,-1.0,0.25,1.0,3.0,9.0,135.1111498462475,1.0
260,Valencia,Hugo Guillamón,MED,upward,11.0,1.9090909090909092,1.3751033019046575,0.0,1.0,2.0,2.5,4.0,72.02922057595825,2.0
261,Valencia,Javi Guerra,MED,upward,28.0,4.392857142857143,3.3702322781175797,1.0,2.0,4.0,5.0,15.0,76.72073478641644,2.0
262,Valencia,Sergi Canós,MED,upward,16.0,1.6875,1.579820664927932,-1.0,1.0,2.0,2.0,6.0,93.61900236609968,2.0
263,Valencia,Rafa Mir,DEL,upward,11.0,2.0,1.7888543819998317,0.0,1.0,2.0,2.0,7.0,89.44271909999159,2.0
264,Valencia,Christian Mosquera,DEF,upward,28.0,4.5,3.8345408726083106,0.0,1.75,3.5,6.0,17.0,85.2120193912958,1.0
265,Athletic,Maroan Sannadi,DEL,upward,7.0,3.5714285714285716,3.1014589500826255,1.0,1.5,3.0,4.0,10.0,86.84085060231351,1.0
266,Athletic,Iñaki Williams,DEL,upward,28.0,6.428571428571429,4.795279866150565,1.0,2.75,4.5,10.0,16.0,74.59324236234212,2.0
267,Athletic,Álex Berenguer,MED,upward,28.0,6.321428571428571,3.732277344985791,2.0,3.75,5.5,8.0,19.0,59.04167551389952,5.0
268,Athletic,Julen Agirrezabala,POR,upward,14.0,6.571428571428571,3.251373336211726,0.0,5.0,6.5,9.0,13.0,49.4774203336567,9.0
269,Athletic,Aitor Paredes,DEF,upward,17.0,5.529411764705882,4.063828968147274,0.0,3.0,5.0,6.0,16.0,73.4947792111741,5.0
270,Athletic,Adama Boiro,DEF,upward,12.0,3.5,2.195035721390843,1.0,2.0,2.5,6.0,7.0,62.71530632545266,2.0
271,Athletic,Unai Núñez,DEF,upward,6.0,6.666666666666667,2.8751811537130436,3.0,5.25,6.0,8.25,11.0,43.127717305695654,6.0
272,Athletic,Íñigo Ruiz de Galarreta,MED,upward,19.0,4.947368421052632,3.822065820273498,0.0,1.5,5.0,7.0,14.0,77.25452189914517,1.0
273,Athletic,Yuri Berchiche,DEF,upward,24.0,4.375,3.294428762253817,0.0,2.0,4.0,6.0,15.0,75.30122885151582,2.0
274,Athletic,Álvaro Djaló,DEL,upward,13.0,2.6153846153846154,1.757766648262388,1.0,2.0,2.0,3.0,7.0,67.20872478650307,2.0
275,Athletic,Gorka Guruzeta,DEL,upward,28.0,3.9642857142857144,3.2601084151154973,1.0,2.0,3.0,5.25,16.0,82.23696902994047,2.0
276,Athletic,Oihan Sancet,MED,upward,21.0,7.714285714285714,5.569047110079579,1.0,3.0,8.0,9.0,24.0,72.1913514269575,8.0
277,Athletic,Beñat Prados,MED,upward,23.0,3.739130434782609,2.9266392656602465,0.0,2.0,3.0,5.0,13.0,78.27058501184379,3.0
278,Athletic,Mikel Vesga,MED,upward,20.0,2.75,1.2085223687584246,1.0,2.0,2.0,3.0,6.0,43.946267954851805,2.0
279,Athletic,Unai Simón,POR,upward,12.0,6.666666666666667,3.1430539096216403,2.0,5.0,6.0,9.25,12.0,47.1458086443246,5.0
280,Athletic,Nico Williams,MED,upward,25.0,6.52,4.445222154178574,1.0,3.0,6.0,8.0,19.0,68.1782538984444,7.0
281,Athletic,Íñigo Lekue,DEF,upward,11.0,2.727272727272727,2.2401298663653004,-1.0,2.0,2.0,3.5,8.0,82.13809510006102,2.0
282,Athletic,Mikel Jauregizar,MED,upward,26.0,4.269230769230769,3.8632389758614964,-2.0,2.0,3.5,5.75,17.0,90.4902823174765,2.0
283,Athletic,Unai Gómez,MED,upward,24.0,2.9583333333333335,2.645408929787057,0.0,2.0,2.0,3.0,12.0,89.42227368294276,2.0
284,Athletic,Andoni Gorosabel,DEF,upward,15.0,4.8,4.1952353926806065,-1.0,2.5,3.0,7.0,15.0,87.40073734751263,3.0
285,Athletic,Dani Vivian,DEF,upward,23.0,7.0,4.295875400258422,1.0,4.0,5.0,10.5,18.0,61.36964857512031,5.0
286,Athletic,Óscar De Marcos,DEF,upward,22.0,4.7727272727272725,2.671397319075475,1.0,2.0,5.0,7.0,10.0,55.972134304438526,2.0
287,Athletic,Yeray Álvarez,DEF,upward,18.0,7.0,4.563280553698699,2.0,3.0,6.5,9.75,18.0,65.1897221956957,3.0
288,Getafe,Coba Gomes,DEL,upward,12.0,3.6666666666666665,3.7497474662443686,0.0,1.75,2.5,4.5,14.0,102.26583998848278,2.0
289,Getafe,Domingos Duarte,DEF,upward,14.0,4.785714285714286,3.745326758438111,1.0,1.25,4.0,6.75,13.0,78.26055913154262,1.0
290,Getafe,Allan Nyom,DEF,upward,15.0,2.8,4.5229573132125465,-4.0,1.0,2.0,3.5,17.0,161.53418975759095,2.0
291,Getafe,Juan Bernat,DEF,upward,17.0,2.1176470588235294,1.45268514057488,0.0,1.0,2.0,2.0,6.0,68.5990205271471,2.0
292,Getafe,Peter González,MED,upward,13.0,1.9230769230769231,0.6405126152203486,1.0,2.0,2.0,2.0,3.0,33.30665599145813,2.0
293,Getafe,Juan Iglesias,DEF,upward,28.0,3.7857142857142856,2.7669630745791776,-1.0,1.0,4.0,5.25,10.0,73.0895906492613,1.0
294,Getafe,David Soria,POR,upward,29.0,6.137931034482759,3.4509226295403805,1.0,3.0,5.0,8.0,14.0,56.22289677341069,5.0
295,Getafe,Carles Pérez,MED,upward,23.0,3.739130434782609,3.092768564135433,0.0,2.0,3.0,5.0,14.0,82.71357787804064,3.0
296,Getafe,Álex Sola,DEF,upward,19.0,2.789473684210526,2.0970600417521315,0.0,1.5,2.0,4.0,7.0,75.17762413828396,2.0
297,Getafe,Alvaro Rodríguez,DEL,upward,17.0,2.8823529411764706,2.712986199310099,0.0,2.0,2.0,3.0,11.0,94.12401099647282,2.0
298,Getafe,Jiri Letácek,POR,downward,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Getafe,Mauro Arambarri,MED,upward,27.0,4.962962962962963,4.136902236451825,0.0,2.0,4.0,6.5,16.0,83.35549282402933,1.0
300,Getafe,Yellu Santiago,MED,upward,16.0,1.1875,1.1086778913041726,-1.0,0.0,1.5,2.0,3.0,93.362348741404,2.0
301,Getafe,Christantus Uche,MED,upward,27.0,4.296296296296297,3.6460180050909368,0.0,2.0,3.0,6.5,16.0,84.86421218746145,3.0
302,Getafe,Omar Alderete,DEF,upward,26.0,5.153846153846154,3.233478717323591,-1.0,3.25,5.0,6.0,13.0,62.739139291353254,6.0
303,Getafe,Ramón Terrats,MED,upward,17.0,3.0588235294117645,3.928590527073516,0.0,1.0,2.0,2.0,17.0,128.43469030817266,2.0
304,Getafe,Dakonam Djené,DEF,upward,27.0,4.0,2.660248687044705,1.0,1.0,4.0,6.0,9.0,66.50621717611762,1.0
305,Getafe,Diego Rico,DEF,upward,27.0,4.777777777777778,3.6933759138524795,-2.0,2.0,4.0,7.0,15.0,77.30321680156352,2.0
306,Getafe,Juan Berrocal,DEF,upward,13.0,2.8461538461538463,2.3750843439814178,-2.0,1.0,4.0,5.0,6.0,83.44890938313088,4.0
307,Getafe,Bertug Yildirim,DEL,upward,17.0,2.9411764705882355,1.8530578861470477,1.0,2.0,2.0,4.0,7.0,63.003968128999624,2.0
308,Getafe,Juanmi Jiménez,DEL,upward,19.0,2.0526315789473686,1.3112201362143716,0.0,1.0,2.0,3.0,4.0,63.87995535403348,2.0
309,Getafe,Borja Mayoral,DEL,upward,15.0,4.0,2.7516228977511745,1.0,2.0,3.0,7.0,8.0,68.79057244377937,2.0
310,Getafe,Luis Milla,MED,upward,25.0,5.72,3.7916575091464506,-1.0,3.0,5.0,8.0,17.0,66.28771869137152,3.0
311,Real Madrid,Vinicius Junior,DEL,upward,23.0,7.695652173913044,5.4308444229461275,0.0,2.5,8.0,11.0,23.0,70.57029476144685,2.0
312,Real Madrid,Antonio Rüdiger,DEF,upward,26.0,4.6923076923076925,3.414899480444258,-3.0,2.0,4.0,8.75,9.0,72.77654630454975,9.0
313,Real Madrid,Dani Ceballos,MED,upward,15.0,5.133333333333334,2.7481595573002946,2.0,2.5,5.0,7.5,10.0,53.53557579156417,2.0
314,Real Madrid,Jude Bellingham,MED,upward,23.0,7.565217391304348,4.906638239592282,0.0,4.0,7.0,12.5,17.0,64.85786178771407,3.0
315,Real Madrid,Rodrygo Goes,DEL,upward,26.0,7.269230769230769,4.821266989559423,2.0,3.25,6.0,10.5,20.0,66.32430779288096,3.0
316,Real Madrid,Brahim Díaz,MED,upward,24.0,4.458333333333333,3.9560538821963203,0.0,2.0,3.0,6.25,13.0,88.73391885300158,2.0
317,Real Madrid,Federico Valverde,MED,upward,27.0,7.111111111111111,4.440489693485248,0.0,4.5,6.0,8.0,18.0,62.444386314636304,6.0
318,Real Madrid,Fran García,DEF,upward,23.0,4.695652173913044,3.021660931112009,1.0,2.0,4.0,7.0,11.0,64.3501864959039,2.0
319,Real Madrid,Lucas Vázquez,DEF,upward,24.0,4.083333333333333,4.12749704834031,-2.0,1.0,3.5,6.0,14.0,101.08156036751781,1.0
320,Real Madrid,Andriy Lunin,POR,downward,5.0,8.0,5.830951894845301,1.0,3.0,10.0,11.0,15.0,72.88689868556627,1.0
321,Real Madrid,David Alaba,DEF,downward,5.0,2.6,3.286335345030997,-2.0,2.0,2.0,4.0,7.0,126.39751327042295,2.0
322,Real Madrid,Raúl Asencio,DEF,upward,16.0,4.625,3.0083217912982647,0.0,2.0,5.0,6.0,12.0,65.04479548753005,2.0
323,Real Madrid,Éder Militão,DEF,upward,12.0,6.083333333333333,5.350587619952399,-3.0,2.0,5.5,8.25,16.0,87.95486498551888,2.0
324,Real Madrid,Eduardo Camavinga,MED,upward,15.0,4.6,2.7723120830300267,1.0,3.0,3.0,7.0,9.0,60.26765397891363,3.0
325,Real Madrid,Endrick,DEL,upward,16.0,1.8125,1.7594980344783944,-1.0,1.0,1.0,2.0,7.0,97.07575362639417,1.0
326,Real Madrid,Daniel Carvajal,DEF,upward,8.0,5.875,2.799872446074234,2.0,3.75,6.0,8.0,10.0,47.65740333743377,8.0
327,Real Madrid,Ferland Mendy,DEF,upward,14.0,3.7857142857142856,3.3091614422009465,-2.0,1.25,3.0,7.0,8.0,87.41181168077972,7.0
328,Real Madrid,Kylian Mbappé,DEL,upward,27.0,10.555555555555555,5.220767209559363,2.0,6.0,11.0,15.0,20.0,49.459899880036076,2.0
329,Real Madrid,Luka Modric,MED,upward,28.0,5.142857142857143,4.205061198429778,0.0,2.0,3.0,8.0,15.0,81.76507885835679,2.0
330,Real Madrid,Thibaut Courtois,POR,upward,24.0,6.541666666666667,3.729776385261987,0.0,3.75,6.0,10.0,12.0,57.01568996578833,6.0
331,Real Madrid,Aurélien Tchouaméni,MED,upward,24.0,5.041666666666667,2.053187694816265,2.0,4.0,5.0,6.0,9.0,40.724384029413514,5.0
332,Real Madrid,Arda Güler,MED,upward,19.0,4.842105263157895,4.086062460700831,1.0,2.0,4.0,6.0,14.0,84.38607255795195,2.0
333,Real Madrid,Jesús Vallejo,DEF,downward,1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0
334,Leganés,Miguel de la Fuente,DEL,upward,28.0,2.6785714285714284,2.982089392164015,-1.0,1.0,2.0,3.25,12.0,111.33133730745656,1.0
335,Leganés,Duk,DEL,downward,5.0,3.2,1.6431676725154984,1.0,2.0,4.0,4.0,5.0,51.34898976610932,4.0
336,Leganés,Óscar Rodríguez,MED,upward,22.0,3.909090909090909,4.34148417577271,-2.0,2.0,2.5,4.75,15.0,111.06122310116233,2.0
337,Leganés,Juan Cruz,MED,upward,28.0,5.535714285714286,3.8536384236885928,0.0,2.75,5.0,8.0,15.0,69.61411346018103,1.0
338,Leganés,Seydouba Cisse,MED,upward,26.0,4.461538461538462,2.9425263870459237,-1.0,2.0,4.5,7.0,11.0,65.95317764068449,2.0
339,Leganés,Adrià Altimira,DEF,upward,15.0,3.0,4.326001122779063,-4.0,-1.0,3.0,6.5,10.0,144.20003742596876,-1.0
340,Leganés,Yvan Neyou,MED,upward,24.0,4.083333333333333,3.0348220586281878,-1.0,1.0,3.0,7.0,10.0,74.3221728643638,3.0
341,Leganés,Diego García,DEL,upward,19.0,2.736842105263158,2.535133247936945,0.0,1.0,2.0,3.0,9.0,92.62986867461913,2.0
342,Leganés,Valentin Rosier,DEF,upward,26.0,4.269230769230769,3.9248713844679526,-2.0,2.0,4.0,7.75,12.0,91.93392432087096,4.0
343,Leganés,Munir El Haddadi,DEL,upward,17.0,2.235294117647059,1.521898968587677,0.0,1.0,2.0,3.0,6.0,68.08495385786976,2.0
344,Leganés,Renato Tapia,MED,upward,25.0,3.56,2.6938200880286467,0.0,2.0,3.0,5.0,9.0,75.6691035963103,2.0
345,Leganés,Julián Chicco,MED,upward,12.0,1.5833333333333333,1.5642792899510296,0.0,1.0,1.0,2.0,6.0,98.79658673374925,1.0
346,Leganés,Jorge Sáenz,DEF,upward,15.0,5.466666666666667,4.2572067748477425,-1.0,2.5,5.0,8.0,12.0,77.87573368623919,3.0
347,Leganés,Roberto López,MED,upward,12.0,3.0833333333333335,2.968266507678524,0.0,1.75,2.0,3.0,10.0,96.26810295173591,2.0
348,Leganés,Enric Franquesa,DEF,upward,12.0,3.1666666666666665,2.2896340848319503,0.0,1.75,2.5,5.0,8.0,72.30423425785106,2.0
349,Leganés,Borna Barisic,DEF,downward,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,,2.0
350,Leganés,Daniel Raba,DEL,upward,21.0,6.9523809523809526,4.177034719465359,1.0,3.0,7.0,10.0,16.0,60.0806363758716,2.0
351,Leganés,Sergio González,DEF,upward,28.0,4.678571428571429,4.422615041977292,-4.0,2.0,4.0,6.5,18.0,94.52917646974365,3.0
352,Leganés,Javi Hernández,DEF,upward,23.0,3.608695652173913,2.310826897155345,1.0,2.5,3.0,4.0,12.0,64.03496221032884,3.0
353,Leganés,Marko Dmitrovic,POR,upward,23.0,5.391304347826087,4.042266808192725,-3.0,2.0,5.0,9.0,12.0,74.97752950680055,9.0
354,Leganés,Darko Brasanac,MED,upward,24.0,3.2083333333333335,2.7971906195893834,-1.0,2.0,2.5,4.0,10.0,87.18516216901973,2.0
355,Leganés,Matija Nastasic,DEF,upward,24.0,3.7083333333333335,4.5918563705255675,-4.0,1.75,3.0,5.25,17.0,123.82534032877935,3.0
356,Leganés,Juan Soriano,POR,upward,7.0,4.285714285714286,4.191828786034631,-3.0,3.0,5.0,5.5,11.0,97.80933834080805,3.0
357,Betis,Youssouf Sabaly,DEF,upward,19.0,3.6842105263157894,3.4488747211380795,-2.0,1.0,3.0,6.0,10.0,93.61231385946216,1.0
358,Betis,Ángel Ortiz,DEF,downward,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
359,Betis,Sergi Altimira,MED,upward,25.0,3.76,2.6025628394590847,0.0,2.0,3.0,5.0,11.0,69.2170967941246,3.0
360,Betis,Diego Javier Llorente,DEF,upward,28.0,5.75,3.9027530643741066,0.0,3.0,5.0,8.25,17.0,67.87396633694098,3.0
361,Betis,Natan,DEF,upward,22.0,3.5454545454545454,3.851125657670602,-2.0,1.0,2.0,5.75,14.0,108.62149290865801,2.0
362,Betis,Giovani Lo Celso,MED,upward,17.0,6.823529411764706,6.366271417769264,0.0,2.0,5.0,9.0,21.0,93.29880526041163,0.0
363,Betis,Pablo Fornals,MED,upward,18.0,4.666666666666667,3.0678599553894816,1.0,2.25,3.5,6.75,12.0,65.73985618691745,2.0
364,Betis,Héctor Bellerín,DEF,upward,7.0,4.714285714285714,3.817254061682111,-2.0,3.0,5.0,7.5,9.0,80.97205585386295,-2.0
365,Betis,Antony,DEL,upward,8.0,7.5,4.342481186734475,0.0,6.75,7.5,8.0,16.0,57.89974915645967,8.0
366,Betis,Adrián San Miguel,POR,upward,12.0,4.166666666666667,3.5887028128263667,-1.0,2.0,4.0,5.75,11.0,86.1288675078328,-1.0
367,Betis,Marc Bartra,DEF,upward,17.0,5.9411764705882355,3.8644305569400217,-1.0,4.0,6.0,8.0,13.0,65.04487076037661,6.0
368,Betis,Chimy Ávila,DEL,upward,18.0,2.9444444444444446,2.8174294129102906,0.0,1.25,2.0,3.0,10.0,95.68628194789666,2.0
369,Betis,Ricardo Rodriguez,DEF,upward,14.0,3.7857142857142856,2.9135907380774997,-1.0,2.25,3.5,4.0,9.0,76.96277421336792,4.0
